,player_name,position,age,height,weight,rating,value,follower,shots_on,goals_total,goals_assists,passes_key,tackles_blocks,tackles_interceptions,duels_won,dribbles_success,fouls_drawn,fouls_committed,cards_yellow,cards_yellowred,cards_red,games_played
32,I. KonatÃ©,3.0,21.0,192.0,93.0,5.6,40.5,60767,0.0254208,0.0247096,0.0082544,0.0610033,0.0966251,0.39363020000000004,1.6241103,0.20843070000000002,0.22186260000000002,0.2683927,0.050095,0.0,0.0,65.1111
33,J. Alba,3.0,31.0,170.0,68.0,6.4,40.0,12699789,0.0472999,0.0335,0.134,0.4610499,0.0311987,0.4015056,0.7548033,0.1861875,0.1435513,0.1726763,0.054079300000000004,0.0,0.0,112.0
34,J. Corona_Por,3.0,27.0,173.0,62.0,4.9,20.0,524771,0.102941,0.06898320000000001,0.1264424,0.5679629,0.0149819,0.34982620000000003,1.3712870999999998,0.7667615,0.4547927,0.3123598,0.05247160000000001,0.0049862,0.0024931,93.2444
35,J. GayÃ ,3.0,25.0,172.0,66.0,6.888888888888888,40.0,236227,0.0358473,0.004824000000000001,0.0290512,0.28088660000000004,0.0378625,0.2923917,1.2911435999999998,0.3436442,0.3449798,0.2187637,0.0652167,0.0,0.0,110.7667
36,J. GimÃ©nez,3.0,24.578947368421048,183.73684210526315,78.3157894736842,6.63157894736842,56.0,1272448,0.0432286,0.0205824,0.0205824,0.0839416,0.0662419,0.39032160000000005,1.8044862,0.1729475,0.29721480000000006,0.2255906,0.055500600000000004,0.0017941,0.0,130.1333
37,J. Gomez,3.0,23.0,188.0,77.0,5.846153846153847,33.5,1574719,0.008903900000000001,0.0,0.014418400000000001,0.1555369,0.065706,0.37228740000000005,1.3222010999999998,0.23553960000000002,0.1595584,0.2158745,0.0375363,0.0031222000000000003,0.0,74.4778
38,J. Kimmich,3.0,25.0,176.0,73.0,6.7,64.0,2775568,0.08572900000000001,0.05306400000000001,0.1673928,0.7665629,0.0337151,0.2307632,0.9579345,0.24460900000000005,0.34789230000000004,0.1668513,0.03728,0.0,0.0,131.2667
39,J. KoundÃ©,3.0,22.0,178.0,70.0,4.666666666666667,22.5,1673,0.046704100000000005,0.034893600000000004,0.011631200000000001,0.07904280000000001,0.08854000000000001,0.2150124,0.9210594,0.1078067,0.0860003,0.1290121,0.027820200000000003,0.0025397,0.0,92.1111
40,J. Matip,3.0,29.0,195.0,90.0,5.833333333333332,32.0,111143,0.029392800000000004,0.0237984,0.0079328,0.0783808,0.1034753,0.4035327,1.6864374,0.0685832,0.14485610000000002,0.1931337,0.031035600000000003,0.0,0.0,67.5556
41,J. Stones,3.0,26.0,188.0,70.0,7.083333333333332,36.0,772639,0.0574947,0.023262400000000003,0.015544,0.0814591,0.070832,0.2496129,1.2588740999999999,0.12458840000000002,0.057341300000000005,0.07758899999999999,0.0033785000000000004,0.0,0.0,69.0778
42,J. Tah,3.0,24.0,195.0,97.0,6.3,29.5,178394,0.0295252,0.0159192,0.0212792,0.09188560000000001,0.1016346,0.28412020000000004,1.0393809,0.15093600000000001,0.11319140000000001,0.15708860000000002,0.0230903,0.0,0.0023067000000000005,100.8667
43,J. Tarkowski,3.0,28.0,185.0,81.0,2.7,20.0,23274,0.057130600000000004,0.0205824,0.0102912,0.06984100000000001,0.3083522,0.3172761,2.1298779,0.09522870000000001,0.185468,0.2189734,0.049163000000000005,0.0,0.0,104.2778
44,K. Koulibaly,3.0,29.0,195.0,89.0,6.454545454545454,24.0,1443167,0.0594145,0.0336608,0.014418400000000001,0.09506320000000001,0.1568556,0.3053465,1.0878609,0.12478700000000001,0.1003764,0.2969818,0.0627469,0.0020970000000000003,0.004194000000000001,111.4111
45,K. Manolas,3.0,29.0,189.0,83.0,5.5,21.5,602431,0.0557073,0.05306400000000001,0.005306400000000001,0.039322800000000005,0.1361186,0.3345414,0.9360881999999999,0.039322800000000005,0.1338119,0.20072950000000003,0.029987100000000003,0.0,0.0,100.9889
46,K. Tierney,3.0,23.0,178.0,70.0,3.0625,28.0,587798,0.0141337,0.028622400000000003,0.028622400000000003,0.134386,0.0074792999999999995,0.11202640000000001,0.2913345,0.12730260000000002,0.0522852,0.054755,0.0199215,0.0,0.0,93.6
47,K. Trippier,3.0,30.0,178.0,71.0,6.0,28.0,691216,0.0181057,0.0058424,0.1054848,0.7130071000000001,0.048417400000000006,0.2216529,1.1463399,0.17370880000000002,0.18598060000000002,0.1910833,0.015284800000000003,0.0,0.0,91.4556
48,K. Walker_City,3.0,30.0,178.0,70.0,6.333333333333332,28.0,1786433,0.0313126,0.0138288,0.0553152,0.23918060000000002,0.0240456,0.24453350000000004,1.2433302,0.2733398,0.126286,0.1603506,0.0320608,0.0020038,0.0,116.2444
49,K. Zouma,3.0,26.0,190.0,96.0,6.416666666666668,32.0,1500587,0.06053990000000001,0.0218152,0.016348,0.0538206,0.1254938,0.4333334,1.5950525999999998,0.1547425,0.13970680000000002,0.19653550000000003,0.0307793,0.0023766000000000004,0.0,98.4
50,L. Bonucci,3.0,33.0,190.0,85.0,6.4,20.0,4299209,0.0586532,0.03886,0.0129712,0.11727330000000001,0.10319570000000002,0.26832280000000003,0.6173322,0.0373037,0.140732,0.1313421,0.028146400000000002,0.0,0.0018873,124.1778
51,L. Digne,3.0,27.0,178.0,74.0,6.3,28.0,1964483,0.0706685,0.040414399999999996,0.0875288,0.6485283000000001,0.043897200000000004,0.3687225,1.7276757,0.19121870000000002,0.1872854,0.272144,0.038048900000000004,0.0,0.0029358,79.6222
52,L. Klostermann,3.0,24.0,189.0,83.0,6.8,32.0,52955,0.0538206,0.051241600000000005,0.025620800000000003,0.21842690000000003,0.055710300000000004,0.260727,0.9563286,0.12978510000000001,0.1092071,0.12255800000000001,0.0066871000000000005,0.0,0.0,104.5556
53,L. Shaw,3.0,25.0,185.0,75.0,6.0769230769230775,17.5,2862273,0.09536110000000002,0.014043200000000002,0.049151200000000006,0.3337804,0.07017960000000001,0.2471664,1.3888913999999999,0.3294443,0.15562070000000003,0.27768940000000003,0.07323190000000002,0.0,0.0,76.3556
