,const,position,age,height,weight,rating,follower,shots_on,goals_total,goals_assists,passes_key,tackles_blocks,tackles_interceptions,duels_won,dribbles_success,fouls_drawn,fouls_committed,cards_yellow,cards_yellowred,cards_red,games_played
65,1.0,2.0,25.0,186.0,83.0,3.888888888888889,44473,0.0870672,0.013451999999999999,0.017955,0.1603992,0.06615,0.44409,1.9737615,0.3207984,0.31182000000000004,0.41103,0.03306,0.0,0.0,63.5
134,1.0,2.0,23.0,184.0,75.0,7.0,56937,0.18402839999999998,0.0514995,0.0043035,0.2541303,0.05874,0.36138,1.704591,0.6178220999999999,0.46979999999999994,0.56016,0.049679999999999995,0.00453,0.00453,66.4111
58,1.0,4.0,29.0,183.0,83.0,4.7,428775,0.45397799999999994,0.0849534,0.0381449,0.3477978,0.0361925,0.1537831,1.2711752,0.35513100000000003,0.7011071000000001,0.5699268,0.0497355,0.0,0.0,103.2444
41,1.0,4.0,33.0,179.0,74.0,6.125,1198681,0.4519746,0.10791909999999999,0.0197795,0.3494232,0.0281601,0.0469335,1.330349,0.2051028,0.2580642,0.32377110000000003,0.0422168,0.0,0.0046700000000000005,99.5222
14,1.0,4.0,26.0,183.0,72.0,4.142857142857143,123675,0.4145904,0.05353889999999999,0.024540899999999997,0.7019838,0.017465800000000004,0.3841542,1.5972294,0.522963,1.1000652,0.8497999,0.1105856,0.0,0.017465800000000004,80.2333
60,1.0,3.0,24.0,189.0,78.0,5.8181818181818175,72468,0.0501134,0.040575200000000006,0.0,0.035086,0.17992260000000002,0.275173,0.8946377999999999,0.1202854,0.18344090000000002,0.23989680000000002,0.07409400000000001,0.0035183000000000002,0.0035183000000000002,66.0444
50,1.0,4.0,23.0,179.0,72.0,7.0,163301,0.6365142,0.1022627,0.018830799999999998,0.3921372,0.028066700000000003,0.17554530000000002,1.5553484,0.5171796000000001,1.3340789000000002,0.9829883000000001,0.14042690000000002,0.0,0.007005,66.5111
19,1.0,2.0,24.0,188.0,76.0,6.461538461538463,7285080,0.2082105,0.07945799999999999,0.0768075,0.4651053,0.05019,0.20073,1.5548445000000002,0.40021229999999997,0.50181,0.29829,0.05019,0.0,0.0,107.6111
91,1.0,2.0,24.0,168.0,64.0,7.0,1267083,0.0807525,0.0273885,0.015219,0.2639952,0.07044,0.5379,1.8620192,0.22360439999999998,0.7332,0.38742000000000004,0.05442,0.0,0.0032099999999999997,93.7
131,1.0,2.0,23.0,181.0,65.0,5.111111111111111,57331,0.05092499999999999,0.04571399999999999,0.008322,0.1145667,0.048119999999999996,0.17937,0.6666596,0.0848556,0.21872999999999998,0.13998,0.030629999999999998,0.0,0.00438,68.5778
90,1.0,2.0,24.0,186.0,77.0,7.222222222222222,378548,0.22651439999999998,0.036309,0.084702,0.8237045999999999,0.01698,0.35667,1.2148592999999999,0.3459699,0.43734,0.47556,0.06795,0.00426,0.00426,70.6556
144,1.0,2.0,29.0,174.0,70.0,6.9,5049274,0.11223869999999998,0.037705499999999996,0.037705499999999996,0.4297779,0.02646,0.6249,1.6349892,0.6638874,0.32403,0.4595999999999999,0.07275,0.0,0.0,90.7333
28,1.0,3.0,33.0,194.0,85.0,7.0,18268574,0.0651077,0.0464176,0.004234400000000001,0.05991100000000001,0.1375166,0.2237033,1.0205949,0.0937723,0.11552140000000001,0.1778722,0.062350800000000005,0.0018407000000000002,0.0,127.0667
32,1.0,2.0,25.0,187.0,74.0,4.9,23993,0.0709167,0.0138795,0.0277875,0.2836959,0.051179999999999996,0.62154,1.6145876000000001,0.265974,0.52281,0.39852,0.07677,0.0,0.0,82.0556
71,1.0,2.0,24.0,175.0,73.0,5.8,788064,0.2220039,0.08022749999999998,0.0465975,0.8404079999999999,0.010889999999999999,0.12804,1.9968687999999999,0.5708546999999999,0.90999,0.29424,0.043590000000000004,0.0027300000000000002,0.0,110.1111
62,1.0,4.0,31.0,180.0,71.0,5.090909090909091,8519824,0.4869018,0.1013498,0.040543499999999996,0.5618214,0.039648300000000004,0.24456790000000003,1.1638286,0.4066524,0.5817419,0.5685258000000001,0.0462797,0.0,0.006631400000000001,70.6444
60,1.0,2.0,23.0,180.0,79.0,6.857142857142858,20695,0.0321846,0.007011,0.017527499999999998,0.08584499999999999,0.09956999999999999,0.37614,1.1429871999999999,0.24321779999999998,0.19175999999999999,0.4167,0.07743,0.0036899999999999997,0.0,81.3556
86,1.0,2.0,29.0,186.0,80.0,5.222222222222221,120595,0.1478571,0.06951149999999999,0.014477999999999998,0.3489381,0.09756,0.58836,1.6116952999999998,0.1507962,0.29571,0.5487299999999999,0.08841,0.0,0.0030600000000000002,98.4111
35,1.0,3.0,25.0,172.0,66.0,6.888888888888888,236227,0.0358473,0.004824000000000001,0.0290512,0.28088660000000004,0.0378625,0.2923917,1.2911435999999998,0.3436442,0.3449798,0.2187637,0.0652167,0.0,0.0,110.7667
92,1.0,3.0,29.0,190.0,82.0,4.230769230769232,1155895,0.0851001,0.07579040000000001,0.068876,0.2850572,0.0329462,0.2126358,0.7127165999999999,0.1659303,0.0419167,0.28451630000000006,0.0449224,0.0,0.0,77.8
23,1.0,4.0,29.0,175.0,74.0,6.416666666666668,26855201,0.431109,0.0710093,0.0514804,1.1058768,0.0,0.1435558,2.962936,1.8406331999999999,1.4866945,0.22229200000000002,0.0277865,0.0,0.0,100.8333
120,1.0,2.0,31.0,177.0,71.0,5.083333333333333,540211,0.23035559999999997,0.10430999999999999,0.08974649999999999,0.7306718999999999,0.02298,0.14811,0.8814673,0.2749368,0.4494000000000001,0.26301,0.04341,0.0,0.0,117.4889
91,1.0,3.0,24.0,186.0,76.0,4.307692307692308,417950,0.0763617,0.0343576,0.006860800000000001,0.093342,0.0776589,0.27179450000000005,1.4448858,0.12730260000000002,0.17025310000000002,0.2568592,0.0358354,0.0,0.0,78.0111
43,1.0,4.0,33.0,185.0,81.0,7.090909090909091,34233539,0.5232276,0.0965347,0.04666529999999999,0.6489504,0.008406000000000002,0.11754389999999999,0.9853422000000001,0.4994514,0.2350411,0.2938364,0.004203000000000001,0.0,0.0,111.2556
19,1.0,3.0,28.0,173.0,73.0,7.0,4956744,0.0907271,0.0108808,0.1033944,0.49057510000000004,0.0875148,0.33349290000000004,1.1780337,0.3864094,0.2601678,0.3689788,0.0875148,0.0,0.0023766000000000004,98.5111
43,1.0,3.0,28.0,185.0,81.0,2.7,23274,0.057130600000000004,0.0205824,0.0102912,0.06984100000000001,0.3083522,0.3172761,2.1298779,0.09522870000000001,0.185468,0.2189734,0.049163000000000005,0.0,0.0,104.2778
0,1.0,4.0,27.0,181.0,72.0,5.25,740918,0.39833640000000003,0.0793328,0.0176315,0.3611412,0.045999500000000006,0.12417530000000002,2.1935994,0.3759966,1.3338454,0.7957213000000001,0.0505761,0.0,0.0,101.5333
81,1.0,2.0,28.0,176.0,77.0,6.363636363636362,2099960,0.0977178,0.0352545,0.040298999999999995,0.5554899,0.02916,0.29958,1.1131001,0.14145509999999997,0.40032,0.24921,0.05037,0.00264,0.0,113.1556
11,1.0,2.0,29.0,173.0,73.0,6.909090909090909,473238,0.06352529999999999,0.017783999999999998,0.023711999999999997,0.29047619999999996,0.05928,0.29322,2.0242368,0.5536857,0.54585,0.471,0.053040000000000004,0.0,0.0,96.1778
54,1.0,3.0,23.0,187.0,80.0,7.0,79400,0.025685600000000003,0.016616000000000002,0.024924,0.0615991,0.18432630000000003,0.466233,1.1280387,0.1488838,0.15541100000000002,0.25299140000000003,0.08313440000000001,0.0,0.0,64.4667
41,1.0,2.0,27.0,169.0,64.0,5.8181818181818175,5309528,0.0662316,0.022714499999999995,0.0162165,0.24176279999999997,0.0444,0.29364,1.0193647,0.2848308,0.30045,0.33801,0.10242,0.00342,0.0,87.8667
17,1.0,3.0,28.0,180.0,78.0,6.4,4945797,0.1186966,0.031195200000000003,0.057137600000000004,0.3625112,0.0383984,0.21226299999999998,0.7136256,0.1764561,0.07677350000000001,0.1083916,0.0157974,0.0,0.0,103.1778
15,1.0,2.0,22.0,172.0,69.0,6.7333333333333325,2677415,0.28622759999999997,0.07008149999999999,0.086583,0.5724551999999999,0.039060000000000004,0.17357999999999998,2.8880704,1.3638006,0.64659,0.24735,0.01302,0.0,0.0,69.1333
96,1.0,2.0,21.0,185.0,68.0,5.727272727272728,913272,0.0760965,0.0037335,0.011171999999999998,0.19403879999999998,0.05882999999999999,0.38828999999999997,1.6182574,0.36142199999999997,0.78051,0.29415,0.09414,0.00393,0.00393,76.4889
3,1.0,3.0,26.0,191.0,86.0,5.466666666666668,841807,0.0446519,0.0333928,0.022244000000000003,0.1133344,0.041101200000000004,0.2949547,1.3833162,0.0515036,0.1474657,0.18614370000000002,0.0314317,0.0,0.0,96.3778
80,1.0,2.0,23.0,180.0,72.0,6.363636363636362,32064,0.06655169999999999,0.020576999999999998,0.037734,0.2486595,0.050550000000000005,0.39717,1.4298225,0.3572316,0.21302999999999997,0.62823,0.07580999999999999,0.0036,0.0,83.0889
93,1.0,4.0,32.0,175.0,77.0,6.153846153846153,8983450,0.370251,0.050084199999999995,0.050084199999999995,1.1371374,0.01401,0.2473699,1.6550136000000002,1.0729152,0.7794697,0.2986932,0.037360000000000004,0.0,0.0,100.0556
74,1.0,2.0,25.0,186.0,72.0,5.533333333333332,641544,0.029565599999999997,0.0108585,0.0,0.0850302,0.057179999999999995,0.35825999999999997,1.2208927,0.1552776,0.39638999999999996,0.41924999999999996,0.08385000000000001,0.0038099999999999996,0.0,78.7111
67,1.0,3.0,26.0,183.0,75.0,4.666666666666667,3115459,0.0302534,0.0489904,0.0293728,0.0756004,0.07663370000000001,0.249077,0.747501,0.0514043,0.0702495,0.15114710000000003,0.0170323,0.0,0.0021203000000000003,109.4444
36,1.0,4.0,24.0,0.0,0.0,5.375,44053,0.4137966,0.0855262,0.0171124,0.46305,0.0162516,0.44631190000000004,1.7706978,0.5353236,0.9372689999999999,0.3692102,0.032456500000000006,0.0,0.0,115.1
83,1.0,3.0,28.0,178.0,68.0,6.3,7464820,0.0438244,0.016348,0.0927816,0.3067046,0.0332258,0.3273883,1.2464207999999999,0.3504959,0.31790520000000005,0.1969083,0.0427089,0.0,0.004753200000000001,98.2111
66,1.0,2.0,25.0,175.0,68.0,5.0,739524,0.19758900000000001,0.05905199999999999,0.06888449999999999,0.7167039,0.05871,0.16227,2.7095253,0.7066644,1.4087100000000001,0.30383999999999994,0.06215999999999999,0.0,0.0,86.8889
94,1.0,4.0,26.0,192.0,84.0,6.545454545454546,109000,0.28440719999999997,0.0600903,0.0476498,0.4550742,0.032456500000000006,0.140567,2.5781326,0.35002799999999995,0.8703479000000001,0.8216865000000001,0.0486614,0.0,0.0,86.3889
123,1.0,2.0,23.0,180.0,80.0,6.125,413959,0.1450926,0.037392,0.017442,0.22910429999999998,0.06821999999999999,0.55113,1.1943644,0.1705551,0.17057999999999998,0.2808,0.07611,0.00261,0.0,114.3111
0,1.0,3.0,24.0,188.0,78.0,6.0,601838,0.0202903,0.0,0.0065928,0.0568327,0.0885866,0.31145110000000004,1.2707819999999999,0.0527614,0.1314353,0.1371438,0.022857300000000004,0.0,0.0,81.5444
107,1.0,2.0,28.0,165.0,60.0,4.384615384615385,4860797,0.019118699999999995,0.0093765,0.040583999999999995,0.36666,0.02631,0.28599,1.4346119,0.40175459999999996,0.6771299999999999,0.41087999999999997,0.11831999999999998,0.0065699999999999995,0.0,91.2667
74,1.0,3.0,28.0,172.0,65.0,6.111111111111112,1049277,0.10747570000000001,0.0614256,0.07166320000000001,0.3097829,0.0422895,0.5540740000000001,1.3918608000000001,0.17069670000000003,0.4672815,0.32042160000000003,0.06230420000000001,0.0022367999999999997,0.0,104.7111
69,1.0,4.0,31.0,187.0,80.0,5.0,9446820,0.5434884,0.1336235,0.024737799999999997,0.386694,0.0128892,0.13771830000000002,1.0850846,0.2682666,0.2797797,0.2840761,0.0215287,0.0042964000000000006,0.0042964000000000006,108.5
48,1.0,4.0,23.0,178.0,79.0,6.888888888888888,516622,0.3969378,0.06265,0.028711599999999997,0.8379504000000001,0.0,0.31331030000000004,1.6607264,0.848988,0.6402103,0.5039864,0.0544989,0.0,0.013636400000000002,68.5667
17,1.0,2.0,23.0,173.0,66.0,6.4,979374,0.2595138,0.0900315,0.05825399999999999,0.49740629999999997,0.01671,0.23409,0.9014024,0.5622993,0.41247,0.1059,0.02229,0.0,0.0,53.8222
37,1.0,2.0,27.0,179.0,70.0,3.7,1106225,0.37146149999999994,0.1584885,0.0792585,0.5406489,0.00378,0.09858,1.8591891,0.7980965999999999,0.4512,0.26541,0.06447,0.0,0.00378,79.1222
53,1.0,3.0,25.0,185.0,75.0,6.0769230769230775,2862273,0.09536110000000002,0.014043200000000002,0.049151200000000006,0.3337804,0.07017960000000001,0.2471664,1.3888913999999999,0.3294443,0.15562070000000003,0.27768940000000003,0.07323190000000002,0.0,0.0,76.3556
48,1.0,3.0,30.0,178.0,70.0,6.333333333333332,1786433,0.0313126,0.0138288,0.0553152,0.23918060000000002,0.0240456,0.24453350000000004,1.2433302,0.2733398,0.126286,0.1603506,0.0320608,0.0020038,0.0,116.2444
85,1.0,3.0,27.0,182.0,75.0,5.5,6622992,0.030154100000000003,0.0081472,0.0081472,0.0251229,0.07076210000000001,0.37156510000000004,1.0584093,0.1256807,0.2477023,0.2547855,0.056619,0.0035416,0.0,65.8444
36,1.0,3.0,24.578947368421048,183.73684210526315,78.3157894736842,6.63157894736842,1272448,0.0432286,0.0205824,0.0205824,0.0839416,0.0662419,0.39032160000000005,1.8044862,0.1729475,0.29721480000000006,0.2255906,0.055500600000000004,0.0017941,0.0,130.1333
113,1.0,2.0,25.0,172.0,64.0,6.0,1508970,0.19898579999999996,0.0649515,0.04175249999999999,0.4169157,0.039060000000000004,0.41028,2.4861029,0.8290880999999999,0.6105299999999999,0.5372699999999999,0.06837,0.009779999999999999,0.004889999999999999,61.4222
149,1.0,2.0,24.0,183.0,74.0,7.125,529117,0.06402,0.014249999999999999,0.014249999999999999,0.1658991,0.075,0.65106,2.730891,0.2648391,0.22202999999999998,0.45305999999999996,0.056999999999999995,0.006,0.0,99.9889
72,1.0,2.0,20.0,180.0,76.0,4.166666666666667,4253514,0.25401389999999996,0.12252149999999999,0.13737,0.6900191999999999,0.0039000000000000003,0.1446,1.0129580999999999,0.9402210000000001,0.30876,0.05861999999999999,0.019530000000000002,0.0,0.0,76.7556
13,1.0,2.0,26.0,173.0,64.0,6.642857142857142,2076355,0.22424459999999996,0.07843199999999999,0.083676,0.6300440999999999,0.019259999999999996,0.23117999999999997,1.3638283,0.5713203,0.26972999999999997,0.26148,0.03027,0.0,0.0,109.0
84,1.0,4.0,28.0,175.0,69.0,5.538461538461538,7300802,0.45163440000000005,0.09639149999999999,0.028622099999999998,0.5884326,0.023583500000000004,0.20828200000000002,2.3060412,0.8046864,0.8448497,0.6090614000000001,0.0550126,0.0,0.0039228,118.8444
26,1.0,3.0,24.0,190.0,77.0,5.333333333333333,139915,0.08281619999999999,0.06308720000000001,0.0157584,0.11204350000000002,0.0651468,0.4355236,0.8874567,0.1364051,0.18174,0.3978009,0.07887050000000001,0.0068502,0.0,67.9444
101,1.0,2.0,24.0,177.0,73.0,5.7,283652,0.3305469,0.09960749999999999,0.053352,0.44316389999999994,0.018719999999999997,0.13107,1.2345145,0.6029810999999999,0.53925,0.3257999999999999,0.01122,0.0,0.0,80.1111
122,1.0,2.0,28.0,181.0,77.0,5.5,62171,0.08447729999999999,0.027587999999999998,0.030095999999999998,0.3276951,0.07389,0.29295,1.4391836,0.21504900000000002,0.46715999999999996,0.37215,0.04488,0.0,0.00264,113.6667
91,1.0,4.0,28.0,197.0,84.0,6.0,48391,0.4615002,0.1008665,0.030250999999999997,0.42245279999999996,0.035071700000000004,0.078923,1.3993272,0.1561896,0.5789399000000001,0.5175294,0.0833128,0.0043898,0.0,106.4778
82,1.0,4.0,23.0,178.0,78.0,5.071428571428571,505348,0.38174220000000003,0.05549,0.05549,0.7672644,0.01401,0.13076000000000002,1.3740056,0.9222066000000001,0.6023833000000001,0.3315233,0.08406,0.0,0.0,100.0111
77,1.0,2.0,27.0,182.0,72.0,7.090909090909091,0,0.1580712,0.030951,0.09288149999999999,0.7744673999999999,0.07332,0.28515,1.5118332,0.5848227,0.40329,0.58659,0.08961000000000001,0.004079999999999999,0.0,73.6444
24,1.0,3.0,23.0,185.0,75.0,5.0,536092,0.0505768,0.021868800000000004,0.021868800000000004,0.11128220000000001,0.1329498,0.3347511,1.6362606,0.1854924,0.12582000000000002,0.1851651,0.037979000000000006,0.0,0.0,98.1444
57,1.0,4.0,27.0,181.0,75.0,7.111111111111112,6510041,0.5316948,0.1318872,0.017989500000000002,0.4177656,0.015644500000000002,0.057347600000000006,0.8144214000000001,0.1097334,0.3336715,0.29715210000000003,0.015644500000000002,0.0,0.0,89.5778
67,1.0,2.0,29.142857142857146,169.0,62.214285714285715,4.928571428571429,3644529,0.0384993,0.014506499999999999,0.03192,0.3020871,0.036629999999999996,0.39692999999999995,1.1837904,0.100686,0.13434,0.33585,0.039689999999999996,0.0030600000000000002,0.0,98.2556
111,1.0,2.0,24.0,180.0,73.0,6.071428571428571,3211,0.33089609999999997,0.038703,0.04836449999999999,0.8395932,0.04074,0.31059000000000003,1.1981275,0.5778386999999999,0.77391,0.63135,0.05601,0.0,0.0051,58.9222
42,1.0,4.0,24.0,186.0,81.0,5.375,106490,0.31449600000000005,0.048902799999999996,0.026670999999999997,0.5069357999999999,0.0522106,0.24933130000000003,3.0579692,0.7181244,0.7190399000000001,0.8640434000000001,0.11016530000000001,0.0,0.0057908000000000005,80.5333
10,1.0,3.0,23.0,175.0,69.0,5.916666666666668,165000,0.1026762,0.027711200000000002,0.11641920000000001,0.6982776,0.0433613,0.3517834,1.1499456,0.4244413,0.23612220000000003,0.1421533,0.0216923,0.0,0.0,96.7
83,1.0,2.0,23.0,175.0,71.0,5.0,40819,0.0230181,0.0,0.011286,0.24176279999999997,0.11274,0.35604,1.4886948000000002,0.44898389999999994,0.22548,0.37385999999999997,0.05934,0.0,0.0,50.5556
109,1.0,2.0,32.0,180.0,76.0,6.545454545454546,22044600,0.09844529999999999,0.04283549999999999,0.06426749999999999,0.8640081,0.01128,0.10149,1.0207953,0.39736049999999995,0.33075,0.20295,0.030059999999999996,0.0,0.0,79.8222
38,1.0,4.0,21.0,181.0,70.0,5.5,3266789,0.3645432,0.0863138,0.03452909999999999,0.4155732,0.0,0.12609,1.0051054,0.2989224,0.9908339000000002,0.6485696000000001,0.0990974,0.0,0.0,51.8444
53,1.0,4.0,24.0,182.0,76.0,5.0,12261348,0.44025660000000005,0.047381299999999994,0.03791219999999999,0.8471736000000001,0.0164851,0.2802,1.5939484000000002,0.7003962,0.5851043,0.3131702,0.0494553,0.0,0.0,56.6667
103,1.0,2.0,26.0,177.0,77.0,6.545454545454546,118351,0.23963849999999998,0.0726465,0.0530955,0.4878615,0.0147,0.29412,0.9604302,0.1768698,0.39117,0.25293,0.06765,0.0,0.0,102.0
33,1.0,3.0,31.0,170.0,68.0,6.4,12699789,0.0472999,0.0335,0.134,0.4610499,0.0311987,0.4015056,0.7548033,0.1861875,0.1435513,0.1726763,0.054079300000000004,0.0,0.0,112.0
100,1.0,2.0,30.0,178.0,72.0,7.222222222222222,5158815,0.11092919999999999,0.039016499999999996,0.0529245,0.6115947,0.06744,0.50439,0.8238700999999999,0.201954,0.29618999999999995,0.41934,0.07332,0.00294,0.0,102.3
28,1.0,4.0,33.0,186.0,89.0,6.846153846153847,88500,0.47873699999999997,0.0785452,0.028568399999999997,0.4297104,0.0092933,0.10245980000000002,1.0970506,0.550368,0.4889957,0.335306,0.0558999,0.0,0.0046700000000000005,100.2778
88,1.0,3.0,22.0,175.0,69.0,4.307692307692308,4360128,0.08622550000000001,0.0310344,0.15511840000000002,0.6098344,0.047205800000000006,0.3416246,0.9499049999999999,0.22349120000000003,0.05393950000000001,0.1438542,0.0337151,0.0,0.0,103.6667
68,1.0,3.0,25.0,180.0,75.0,3.5,689371,0.0755673,0.0425584,0.0212792,0.0788442,0.1919221,0.27747970000000005,1.3501074,0.0492859,0.12022800000000002,0.1456716,0.020806900000000003,0.0,0.0,100.7667
56,1.0,3.0,20.0,178.0,69.0,4.666666666666667,66558,0.055806600000000005,0.0225656,0.0526888,0.2557306,0.11782810000000002,0.22584690000000002,1.3662573,0.4277513,0.3207478,0.1702065,0.0490931,0.0,0.0,71.1889
54,1.0,2.0,27.0,181.0,65.0,5.545454545454546,3165227,0.44520089999999996,0.09715649999999999,0.12705299999999997,1.0633721999999999,0.0105,0.25439999999999996,1.4627263,0.8166042,0.41175,0.33830999999999994,0.03408,0.0,0.0,114.3889
12,1.0,2.0,25.0,186.0,80.0,6.3,158027,0.13644989999999999,0.05164199999999999,0.021261,0.35045129999999997,0.041550000000000004,0.29094,1.6837229,0.36284789999999995,0.16626,0.59466,0.06713999999999999,0.0,0.0032099999999999997,93.8333
31,1.0,4.0,25.0,175.0,70.0,4.833333333333333,1508469,0.4774896,0.0934917,0.039129399999999995,0.8447544,0.0056507,0.2666103,1.9737724,0.757512,1.1570859,0.5104777,0.07939000000000002,0.0,0.0113481,82.3333
32,1.0,4.0,28.0,183.0,78.0,7.25,4118424,0.545265,0.0954965,0.0495114,0.545265,0.0138232,0.1891817,1.483591,0.8328474,0.4337496,0.31377730000000004,0.0323164,0.0,0.0138232,101.2111
32,1.0,3.0,21.0,192.0,93.0,5.6,60767,0.0254208,0.0247096,0.0082544,0.0610033,0.0966251,0.39363020000000004,1.6241103,0.20843070000000002,0.22186260000000002,0.2683927,0.050095,0.0,0.0,65.1111
90,1.0,3.0,23.0,184.0,81.0,6.125,1804339,0.11608170000000001,0.0548328,0.047007200000000006,0.3192164,0.044270000000000004,0.3064183,1.4611265999999998,0.6191024,0.5583845000000001,0.2689752,0.05447540000000001,0.0034018000000000004,0.0034018000000000004,68.4333
126,1.0,2.0,24.0,191.0,82.0,6.5,11905800,0.08025779999999999,0.019636499999999998,0.0147345,0.23824169999999997,0.06981,0.40074000000000004,2.0906042,0.2507838,0.32319,0.54294,0.06465,0.0,0.0,116.0333
98,1.0,2.0,24.0,188.0,83.0,7.0,114551,0.10112249999999999,0.0416955,0.020862,0.22884239999999997,0.043890000000000005,0.41151,1.2171918000000002,0.3352901999999999,0.54867,0.7571699999999999,0.08228999999999999,0.00549,0.0,54.6778
118,1.0,2.0,27.0,191.0,84.0,5.833333333333332,41084974,0.30336749999999996,0.072618,0.082536,0.49886129999999995,0.0417,0.19457999999999998,2.2586686,0.6100814999999999,0.6150599999999999,0.49692000000000003,0.045180000000000005,0.0034799999999999996,0.0034799999999999996,86.3333
52,1.0,3.0,24.0,189.0,83.0,6.8,52955,0.0538206,0.051241600000000005,0.025620800000000003,0.21842690000000003,0.055710300000000004,0.260727,0.9563286,0.12978510000000001,0.1092071,0.12255800000000001,0.0066871000000000005,0.0,0.0,104.5556
95,1.0,2.0,28.0,181.0,68.0,7.1,872415,0.1135191,0.0277875,0.049419,0.5802539999999999,0.07152,0.39338999999999996,1.1660945,0.271212,0.22107,0.47790000000000005,0.10076999999999998,0.0032400000000000003,0.0,92.2778
135,1.0,2.0,20.0,173.0,0.0,1.1666666666666667,182918,0.0197589,0.023198999999999997,0.0193515,0.1895865,0.05292,0.08957999999999999,0.0,0.1224528,0.20766,0.09366,0.08549999999999999,0.0,0.0,73.6778
82,1.0,3.0,27.0,191.0,81.0,6.583333333333332,13905800,0.0321732,0.023691200000000003,0.009487200000000001,0.0555418,0.086443,0.25935230000000004,0.9073941,0.0848022,0.0782181,0.1070402,0.0164731,0.0,0.0020504000000000004,113.2
4,1.0,3.0,26.0,178.0,64.0,5.916666666666668,2696305,0.0537875,0.013775200000000001,0.1145968,0.4217271,0.0418468,0.21717930000000002,0.9768114,0.19813660000000002,0.06575260000000001,0.1434581,0.0278901,0.0,0.0,116.9444
7,1.0,2.0,25.0,188.0,71.0,4.9,1741682,0.0480732,0.023541,0.0313785,0.2283768,0.04130999999999999,0.33455999999999997,1.2802626,0.396633,0.30563999999999997,0.45846,0.04130999999999999,0.00414,0.0,72.6333
53,1.0,2.0,24.0,178.0,65.0,5.916666666666668,473494,0.027179399999999996,0.0037904999999999996,0.0037904999999999996,0.1940679,0.08001,0.34010999999999997,1.1033347,0.2639079,0.28809,0.24408,0.06801,0.0,0.0,74.9778
20,1.0,3.0,24.0,187.0,81.0,6.0,610150,0.0318091,0.0102912,0.0051456,0.0413419,0.1074596,0.3224021,1.2432393000000002,0.07632860000000001,0.0962756,0.20823210000000003,0.031338500000000005,0.0,0.0022367999999999997,104.0667
75,1.0,2.0,24.0,179.0,75.0,7.111111111111112,1100456,0.3364251,0.10069049999999999,0.064068,0.5467017,0.0,0.09152999999999999,1.7078565,1.0980594,0.5877,0.20715,0.02889,0.0,0.0,62.2778
72,1.0,4.0,29.0,187.0,76.0,5.8,2079626,0.4731804,0.08618849999999999,0.0478825,0.5702508,0.0249845,0.2997673,1.9864332000000002,0.46913580000000005,0.5446154,0.6945224000000001,0.06495970000000001,0.0,0.0,93.4667
25,1.0,4.0,23.0,175.0,70.0,6.142857142857142,345689,0.416367,0.0448037,0.0233058,0.5677559999999999,0.0046700000000000005,0.1636835,1.6968174,0.7532405999999999,0.7669074000000001,0.7388407,0.0794834,0.0,0.0,99.8667
70,1.0,3.0,23.0,195.0,90.0,7.0,62620,0.09354060000000002,0.0395032,0.0,0.0406799,0.14315519999999998,0.2949081,1.1691254999999998,0.07321720000000001,0.11738540000000001,0.3893896,0.0458078,0.0057318000000000004,0.0,81.3778
136,1.0,2.0,26.0,184.0,76.0,6.666666666666668,1268307,0.1270797,0.037962,0.012654,0.1938642,0.06441,0.43971,1.7727,0.3403536,0.26649,0.49524,0.07551,0.0,0.0,135.0889
79,1.0,3.0,27.0,170.0,71.0,5.8181818181818175,684951,0.21680500000000003,0.13373200000000002,0.0752544,0.5265217,0.010904400000000002,0.30523,0.7465919999999999,0.4284464,0.18169340000000003,0.0981163,0.018174000000000003,0.0,0.0,64.1222
138,1.0,2.0,26.0,185.0,77.0,6.538461538461537,1136691,0.0834588,0.015732,0.018867,0.2375724,0.06617999999999999,0.53616,2.2610322,0.5489715,0.67848,0.5493899999999999,0.06288,0.0066300000000000005,0.0033000000000000004,90.6444
39,1.0,4.0,21.0,171.0,66.0,5.181818181818182,810572,0.33248880000000003,0.0499768,0.0349945,0.6649776000000001,0.0260586,0.2151936,1.5467406000000001,0.8655444,0.7954878000000001,0.7498152,0.0847605,0.0065379999999999995,0.0,71.6222
3,1.0,2.0,24.0,180.0,69.0,4.666666666666667,11440,0.19540649999999998,0.0399855,0.0342855,0.4287303,0.015029999999999998,0.30668999999999996,1.1781924000000001,0.4403994,0.55323,0.46904999999999997,0.08118,0.003,0.003,99.7778
124,1.0,2.0,20.0,178.0,70.0,6.777777777777778,316846,0.1434048,0.06352649999999999,0.05016,0.3619458,0.01056,0.17952,1.2225099,0.3619458,0.17952,0.23231999999999997,0.01407,0.0,0.0,85.2222
88,1.0,4.0,22.0,185.0,78.0,4.25,172591,0.2689092,0.0918091,0.014803299999999998,0.2001132,0.0154577,0.11590940000000001,0.21075600000000003,0.1188054,0.4017601,0.6026168000000001,0.0463731,0.0,0.0,60.4444
70,1.0,4.0,27.0,177.0,75.0,7.333333333333332,38548092,0.5397462,0.09257879999999999,0.0342069,0.8584758,0.0052304000000000005,0.21528700000000003,1.8531088,0.9902088000000001,1.3231044,0.3412836,0.0419833,0.0052304000000000005,0.0,88.9444
87,1.0,4.0,24.0,180.0,75.0,6.636363636363638,823676,0.6161399999999999,0.1163858,0.0430495,0.4579092,0.0083126,0.0956883,0.81832,0.46463760000000004,0.4700355,0.34109680000000003,0.0291408,0.0,0.0,112.2667
